method signature	Jimple statement	suspicious score	ranking	source line	ef	ep	nf	failing tests
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l5 >= $stack89 goto l3 = null	0.0000000000	695	276	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l5 >= l4 goto $stack103 = l4 + 1	0.0000000000	695	269	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l6#38 != $stack39 goto $stack40 = virtualinvoke l6#38.<java.math.BigInteger: long longValue()>()	0.0000000000	695	309	0	1	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l6#38 != $stack41 goto return l6#38	0.0000000000	695	311	0	1	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l6#39 != $stack26 goto $stack27 = virtualinvoke l6#39.<java.math.BigDecimal: double doubleValue()>()	0.0000000000	695	317	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l6#39 != $stack28 goto return l6#39	0.0000000000	695	319	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l7 != $stack63 goto $stack64 = virtualinvoke l7.<java.math.BigInteger: long longValue()>()	0.0000000000	695	284	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l7 != $stack65 goto return l7	0.0000000000	695	286	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l7#34 != $stack79 goto return l7#34	0.0000000000	695	295	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>($stack16)	0.0000000000	695	262	0	13	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l2 = null	0.0000000000	695	274	0	13	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: java.lang.String substring(int)>($stack100)	0.0000000000	695	273	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: java.lang.String substring(int,int)>($stack103, l5)	0.0000000000	695	272	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l3 = null	0.0000000000	695	278	0	11	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l3 = null	0.0000000000	695	305	0	2	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: java.lang.String substring(int)>($stack50)	0.0000000000	695	303	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: java.lang.String substring(int,int)>($stack96, $stack98)	0.0000000000	695	277	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l4 = virtualinvoke l0.<java.lang.String: int indexOf(int)>(46)	0.0000000000	695	265	0	13	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l5 = $stack21 + 1	0.0000000000	695	266	0	13	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l6 = virtualinvoke l0.<java.lang.String: java.lang.String substring(int,int)>(0, $stack54)	0.0000000000	695	279	0	11	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l6#38 = $stack36	0.0000000000	695	308	0	1	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l6#39 = $stack23	0.0000000000	695	316	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l7 = $stack60	0.0000000000	695	283	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	l7#34 = $stack77	0.0000000000	695	294	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return $stack13	0.0000000000	695	260	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return $stack30	0.0000000000	695	320	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return $stack32	0.0000000000	695	318	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return $stack43	0.0000000000	695	312	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return $stack45	0.0000000000	695	310	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return $stack67	0.0000000000	695	287	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return $stack69	0.0000000000	695	285	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return $stack76	0.0000000000	695	292	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return $stack81	0.0000000000	695	296	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return l6#38	0.0000000000	695	313	0	1	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return l6#39	0.0000000000	695	321	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return l7	0.0000000000	695	288	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return l7#34	0.0000000000	695	297	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return null	0.0000000000	695	254	0	1	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	return null	0.0000000000	695	257	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	specialinvoke $stack105.<java.lang.NumberFormatException: void <init>(java.lang.String)>(l0)	0.0000000000	695	270	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	specialinvoke $stack23.<java.math.BigDecimal: void <init>(java.lang.String)>(l0)	0.0000000000	695	316	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	specialinvoke $stack36.<java.math.BigInteger: void <init>(java.lang.String)>(l0)	0.0000000000	695	308	0	2	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	specialinvoke $stack56.<java.lang.NumberFormatException: void <init>(java.lang.String)>(l0)	0.0000000000	695	290	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	specialinvoke $stack60.<java.math.BigInteger: void <init>(java.lang.String)>(l6)	0.0000000000	695	283	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	specialinvoke $stack77.<java.math.BigDecimal: void <init>(java.lang.String)>(l6)	0.0000000000	695	294	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	specialinvoke $stack82.<java.lang.NumberFormatException: void <init>(java.lang.String)>(l0)	0.0000000000	695	299	0	11	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	throw $stack105	0.0000000000	695	270	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	throw $stack56	0.0000000000	695	290	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	throw $stack82	0.0000000000	695	299	0	11	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	$stack6 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	695	397	0	13	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	$stack7 = new java.lang.StringBuilder	0.0000000000	695	400	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	$stack9 = virtualinvoke l4.<java.lang.StringBuilder: java.lang.String toString()>()	0.0000000000	695	404	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)> ::: 13")]	0.0000000000	695	401	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	if l0 != null goto $stack6 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	695	395	0	13	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	if l3 > 0 goto $stack7 = new java.lang.StringBuilder	0.0000000000	695	398	0	13	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	if l5 >= l3 goto virtualinvoke l4.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(l0)	0.0000000000	695	401	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	l0 = ""	0.0000000000	695	396	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	l3 = l1 - $stack6	0.0000000000	695	397	0	13	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	l4 = $stack7	0.0000000000	695	400	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	l5 = 0	0.0000000000	695	401	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	l5 = l5 + 1	0.0000000000	695	401	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	return $stack9	0.0000000000	695	404	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	return l0	0.0000000000	695	399	0	7	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	specialinvoke $stack7.<java.lang.StringBuilder: void <init>()>()	0.0000000000	695	400	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	virtualinvoke l4.<java.lang.StringBuilder: java.lang.StringBuilder append(char)>(l2)	0.0000000000	695	402	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padLeft(java.lang.String,short,char)>	virtualinvoke l4.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(l0)	0.0000000000	695	403	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	$stack6 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	695	419	0	14	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	$stack7 = new java.lang.StringBuilder	0.0000000000	695	422	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	$stack8 = virtualinvoke l4.<java.lang.StringBuilder: java.lang.String toString()>()	0.0000000000	695	425	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)> ::: 13")]	0.0000000000	695	423	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	if l0 != null goto $stack6 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	695	417	0	14	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	if l3 > 0 goto $stack7 = new java.lang.StringBuilder	0.0000000000	695	420	0	14	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	if l5 >= l3 goto $stack8 = virtualinvoke l4.<java.lang.StringBuilder: java.lang.String toString()>()	0.0000000000	695	423	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	l0 = ""	0.0000000000	695	418	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	l3 = l1 - $stack6	0.0000000000	695	419	0	14	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	l4 = $stack7	0.0000000000	695	422	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	l5 = 0	0.0000000000	695	423	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	l5 = l5 + 1	0.0000000000	695	423	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	return $stack8	0.0000000000	695	425	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	return l0	0.0000000000	695	421	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	specialinvoke $stack7.<java.lang.StringBuilder: void <init>(java.lang.String)>(l0)	0.0000000000	695	422	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String padRight(java.lang.String,short,char)>	virtualinvoke l4.<java.lang.StringBuilder: java.lang.StringBuilder append(char)>(l2)	0.0000000000	695	424	0	6	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	$stack10 = null	0.0000000000	695	49	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	$stack10 = virtualinvoke l3.<java.lang.String: java.lang.String trim()>()	0.0000000000	695	49	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	$stack11 = l2	0.0000000000	695	49	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	$stack4 = newarray (java.lang.String)[0]	0.0000000000	695	44	0	0	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	$stack5 = lengthof l0	0.0000000000	695	43	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	$stack6 = lengthof l0	0.0000000000	695	46	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	$stack7 = lengthof l0	0.0000000000	695	47	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	goto [?= l1[$stack11] = $stack10]	0.0000000000	695	49	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])> ::: 9")]	0.0000000000	695	47	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	if $stack5 != 0 goto $stack6 = lengthof l0	0.0000000000	695	43	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	if l0 == null goto $stack4 = newarray (java.lang.String)[0]	0.0000000000	695	43	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	if l2 >= $stack7 goto return l1	0.0000000000	695	47	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	if l3 == null goto $stack10 = null	0.0000000000	695	49	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	l1 = newarray (java.lang.String)[$stack6]	0.0000000000	695	46	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	l1[$stack11] = $stack10	0.0000000000	695	49	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	l2 = 0	0.0000000000	695	47	0	8	23	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.String[] trimArrayElements(java.lang.String[])>	l2 = l2 + 1	0.0000000000	695	47	0	8	23	
